
Filament No. Dendrite Branch Pts
 ==================== 
Filament No. Dendrite Branch Pts,Unit,Category,Birth [s],Death [s],ID,OriginalID,Original Component Name,Original Component ID,Original Image Name,Original Image ID,
3.000000,,Filament, 0.000, 0.010, 100000025,100000025,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000026,100000026,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000027,100000027,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
5.000000,,Filament, 0.000, 0.010, 100000028,100000028,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000029,100000029,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
7.000000,,Filament, 0.000, 0.010, 100000030,100000030,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
2.000000,,Filament, 0.000, 0.010, 100000031,100000031,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000032,100000032,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
3.000000,,Filament, 0.000, 0.010, 100000033,100000033,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000034,100000034,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
1.000000,,Filament, 0.000, 0.010, 100000035,100000035,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000036,100000036,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000037,100000037,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000038,100000038,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
1.000000,,Filament, 0.000, 0.010, 100000039,100000039,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
1.000000,,Filament, 0.000, 0.010, 100000040,100000040,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
1.000000,,Filament, 0.000, 0.010, 100000041,100000041,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
2.000000,,Filament, 0.000, 0.010, 100000042,100000042,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000043,100000043,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000044,100000044,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000045,100000045,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000046,100000046,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
4.000000,,Filament, 0.000, 0.010, 100000047,100000047,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000048,100000048,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
1.000000,,Filament, 0.000, 0.010, 100000049,100000049,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
1.000000,,Filament, 0.000, 0.010, 100000050,100000050,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000051,100000051,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000052,100000052,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000053,100000053,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000054,100000054,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
1.000000,,Filament, 0.000, 0.010, 100000055,100000055,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000056,100000056,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000057,100000057,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
1.000000,,Filament, 0.000, 0.010, 100000058,100000058,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000059,100000059,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
3.000000,,Filament, 0.000, 0.010, 100000060,100000060,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000061,100000061,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000062,100000062,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000063,100000063,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000064,100000064,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
2.000000,,Filament, 0.000, 0.010, 100000065,100000065,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
0.000000,,Filament, 0.000, 0.010, 100000066,100000066,Filaments Unnamed 1 Filaments_C1_Masked_C3 (210520).icsx_[ibrx_2021-06-07T17-29-47.965],500001,2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849],I:\Gels in wells\200429_210607_Repeat of 200326\NEW Analysis\Repeat 3\2020-05-03_16.55.08_F024_[ims2_2021-06-07T12-28-18.849].ims,
